time,price_close_4_Year_CAGR,SPY_close_4_Year_CAGR,QQQ_close_4_Year_CAGR,XLK_close_4_Year_CAGR,XLF_close_4_Year_CAGR,GLD_close_4_Year_CAGR,AGG_close_4_Year_CAGR,DX-Y.NYB_close_4_Year_CAGR,WGMI_close_4_Year_CAGR,realized_price_4_Year_CAGR,thermocap_price_4_Year_CAGR,200_day_ma_price_close_4_Year_CAGR,Lagged_Energy_Value_4_Year_CAGR,price_close_2_Year_CAGR,SPY_close_2_Year_CAGR,QQQ_close_2_Year_CAGR,XLK_close_2_Year_CAGR,XLF_close_2_Year_CAGR,GLD_close_2_Year_CAGR,AGG_close_2_Year_CAGR,DX-Y.NYB_close_2_Year_CAGR,WGMI_close_2_Year_CAGR,realized_price_2_Year_CAGR,thermocap_price_2_Year_CAGR,200_day_ma_price_close_2_Year_CAGR,Lagged_Energy_Value_2_Year_CAGR
2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,,,,,,,,,,,,,,,8.306112764619922,11.982287448375995,7.0230078964196085,-3.5698061337111953,19.466788320792872,6.785542483250961,1.6375641857774959,,,,,
2012-01-05,,,,,,,,,,,,,,,8.306922093194524,12.441883169399247,7.257462855261743,-3.799526240961726,19.928573078774136,6.616137182921,2.116231612514974,,,,,
2012-01-06,,,,,,,,,,,,,,,8.129241089796668,12.978156219026825,7.883276133516071,-4.181435298033587,18.73242954152492,6.690531986903259,2.391080783941657,,,,,
2012-01-07,,,,,,,,,,,,,,,7.901736457642117,12.941428689485424,8.095165125128956,-5.188106805334936,19.101489899710742,6.752343820907014,2.114717280089695,,,,,
2012-01-08,,,,,,,,,,,,,,,7.7226612942604245,12.479481554192585,7.742696030403251,-4.908190349527331,18.807033324660296,6.7214461887704635,2.404294581257327,,,,,
2012-01-09,,,,,,,,,,,,,,,7.85333071302976,12.294498907248407,7.659693614305696,-4.660117120455998,18.54221987018425,6.677851595976891,2.284478763528486,,,,,
2012-01-10,,,,,,,,,,,,,,,8.31990241074374,12.70301271498635,7.846358026679678,-3.8145193229609853,19.349948124764115,6.663292492641215,2.126607894763688,,,,,
2012-01-11,,,,,,,,,,,,,,,8.273653557299788,13.05046147451765,8.223639626060075,-3.286673359950254,18.949023580324486,6.893453979756914,2.785869003326402,,,,,
2012-01-12,,,,,,,,,,,,,,,8.912533813480806,13.989031356578586,9.088614221631008,-2.4050372094409522,20.479630964676907,6.511087447050401,2.452067967615945,,,,,
2012-01-13,,,,,,,,,,,,,,,8.174556183587622,13.082087092181172,8.252940633356332,-3.3022733405279947,19.4917788262712,6.857456015543373,2.9367107399299597,,,,,
2012-01-14,,,,,,,,,,,,,,,8.028573793283545,13.033292928522577,8.11152140118705,-3.5244742025102416,19.230175328033727,6.718761250295802,3.017168688146521,,,,,
2012-01-15,,,,,,,,,,,,,,,8.639998620069832,13.69697813974502,8.872224819172757,-2.5287168712166075,19.857691803672562,6.6163305641401715,2.623375729240407,,,,,
2012-01-16,,,,,,,,,,,,,,,8.639998620069832,13.69697813974502,8.872224819172757,-2.5287168712166075,19.857691803672562,6.6163305641401715,2.623375729240407,,,,,
2012-01-17,,,,,,,,,,,,,,,8.850605857046755,14.213673037493525,9.122397302435047,-2.9174013374095753,20.323395757816918,6.630805443175025,2.4657215123546683,,,,,
2012-01-18,,,,,,,,,,,,,,,9.45068458413334,14.969886965750568,9.910893967425505,-2.176692400599234,20.73501713879191,6.563302446579367,2.0990250427096457,,,,,
2012-01-19,,,,,,,,,,,,,,,9.059793083510282,14.407299687015884,9.365885687310005,-2.3399797842152514,20.23560312022239,6.563299941659806,1.7333637565488003,,,,,
2012-01-20,,,,,,,,,,,,,,,9.822662342643573,15.152254673483823,10.316143021899983,-1.8979489673400907,21.971295191763573,6.290176942376058,1.1927873452905802,,,,,
2012-01-21,,,,,,,,,,,,,,,10.89401609356182,15.695207289048252,10.904460357535717,-0.4695815988358998,22.859811246626947,6.274932763617214,1.2057047796170783,,,,,
2012-01-22,,,,,,,,,,,,,,,12.15109005110968,17.42455655488271,12.883732639915424,1.2009437092578068,22.974400549721906,6.244402793893777,1.2315594287747311,,,,,
2012-01-23,,,,,,,,,,,,,,,12.006518174372083,17.444197169281427,13.073120841714413,1.3797280207748397,23.38723766260069,6.200909813875555,0.8965961136425005,,,,,
2012-01-24,,,,,,,,,,,,,,,11.942663737568404,17.3361225035886,13.03105287014934,1.3082456141264576,22.95163037873491,6.244402793893777,1.0041572777604202,,,,,
2012-01-25,,,,,,,,,,,,,,,12.122942522058588,17.871056331350132,13.003314750669626,1.1305908087545724,24.43395954320817,6.326732650948519,0.8786042771793179,,,,,
2012-01-26,,,,,,,,,,,,,,,12.070058035775343,17.613014137906212,12.782145207982797,1.5968939613369981,24.70493552214443,6.3667137259022955,0.6228235252499381,,,,,
2012-01-27,,,,,,,,,,,,,,,11.778990035219717,17.32658182921112,12.318969672982249,0.5641175281603017,25.941494493987015,6.494173521742197,0.1397099931905732,,,,,
2012-01-28,,,,,,,,,,,,,,,12.425745351600748,18.86559597981772,13.965621242142223,0.8103040351712165,25.97105760015035,6.540037720626546,0.0,,,,,
2012-01-29,,,,,,,,,,,,,,,13.041712261348714,19.916542046567255,14.967110855609999,1.165129274389587,26.279784088533464,6.417813584639354,-0.3530000683004797,,,,,
2012-01-30,,,,,,,,,,,,,,,12.848597479634872,19.966167175793316,15.137939757991514,0.6987061511946058,25.928038643068007,6.571731461609742,-0.18894985797872632,,,,,
2012-01-31,,,,,,,,,,,,,,,12.827135774225539,20.045524712757178,15.24457188570809,0.9142584535957843,26.406768427685012,6.663006172132846,-0.11332894620172951,,,,,
